species,clonality,height,GF,lifespan,cotyledon,latitude,longitude,altitude,SR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,aridity,NPP,bd,ph,soc,tn
Dodonaea_platyptera,0,6,W,Perennial,Eudicot,-14.94929127,133.2512006,67,21.323416666666702,26.8966668049494,12.400779962539652,62.5690304018554,251.53798232075297,35.49399948120115,16.16200065612795,19.6900024414062,28.5500001907349,23.806204795837402,29.38957182566325,23.230916659037298,1049,274,1,115.204751794459,734,7.5,425.5,11,0.5705,395.1,1.39999997615814,6.40000009536743,16,1.10000002384186
Dodonaea_polyandra,0,8,W,Perennial,Eudicot,-12.860994999999999,143.25815,62,19.6675833333333,25.949083367983498,8.313666661580406,59.16563047639315,177.741063142156,32.081727981567354,18.48999977111815,14.0319976806641,27.44666639963785,23.6930003166199,27.846724669138602,23.3540004094442,1722,380.5,8,103.584963459961,1108.5,38,681.5,59,1.16795,982.8,1.20000004768372,5.59999990463257,26.3999996185303,1.29999995231628
Dodonaea_polyzyga,0,3,W,Perennial,Eudicot,-17.55,128.25062745,239,22.2864583333333,27.3113334178925,14.1539999643962,58.0332014211723,390.8897103311935,38.6119995117188,13.87400007247925,24.75600147247315,29.9939997990926,22.387333552042648,31.2730000813802,21.8173336982727,620,175,1,113.69847040513,440,9,286,10,0.2981,113,1.39999997615814,6.69999980926514,9.60000038146973,0.699999988079071
Dodonaea_procumbens,0,1.5,W,Perennial,Eudicot,-37.2667,142.28,228,15.85975,13.229499951005,10.6886663536231,47.7104375809527,424.897877555065,24.0400009155273,1.11199998855591,22.8639998435974,8.71799983580907,18.3459995587667,18.4366666475932,7.96399992704391,632,77,22,35.9105286238478,218,88,88,217,0.573,691.6,1,5.90000009536743,79.1999969482422,4
Dodonaea_ptarmicaefolia,0,4,W,Perennial,Eudicot,-33.541666664999994,120.047778,244,18.3850833333333,16.2846667567889,11.955999910831451,52.621848741746504,402.2904220276695,26.690000534057653,3.414000034332275,23.41400051116945,12.2019997437795,20.58133339881895,20.7979998588562,11.189333041509,370,45,16,29.6397737073883,129,57.5,63,123,0.3008,506.7,1.20000004768372,6.850000143051145,25.3999996185303,1.20000004768372
Dodonaea_rhombifolia,0,2,W,Perennial,Eudicot,-36.0333,149.66482875,515,16.8995416666667,13.7273333072662,10.5331666469574,45.7586791563859,436.099740306026,24.1959991455078,1.72000002861023,22.9879994988441,17.9279999732971,10.36933318773905,19.0203334490458,8.256333371003471,919.5,114.5,45,26.6348514050857,286,157.5,257,176,0.8352999999999999,1521.2,1,5.30000019073486,75.3000030517578,3.40000009536743
Dodonaea_rigida,0,2,W,Perennial,Eudicot,-29.13748956,120.0176681,454,20.69075,19.8766667842865,13.3060001134872,43.7524353982124,621.427194227415,34.1040000915527,4.01200008392334,30.3280005455017,23.6346662839254,19.5226666132609,27.4120003382365,12.2633333206177,256,36,10,36.4803731052722,88,34,67,72,0.1528,144.6,1.29999995231628,7.40000009536743,14.1999998092651,0.5
Dodonaea_rupicola,0,1,W,Perennial,Eudicot,-26.915075,152.91769,44,18.05575,20.0463332732519,10.9893332322439,50.6607667262677,389.58815742389,30.2679996490479,8.57600021362305,21.6919994354248,24.1999994913737,15.7460001309713,24.4006662368774,14.7466667493184,1514,249,44,48.3773715695503,604,172,592,198,1.1362,1673.1,1.20000004768372,5.5,38,2.40000009536743
Dodonaea_serratifolia,0,1.5,W,Perennial,Eudicot,-29.54272071,152.2502811,1015,17.23875,13.6963332196077,10.477333287398,46.3270844844792,442.302573431616,24.3199996948242,1.7039999961853,22.7720005512238,18.8020000457764,8.30266646544139,18.8020000457764,7.87466665108999,1085,155,41,42.5412064334177,427,143,427,146,0.982,1563.3,1,5.5,73.8000030517578,3.79999995231628
Dodonaea_sinuolata,0,3,W,Perennial,Eudicot,-28.66019,149.425,336,18.3399166666667,18.30133336782455,13.06466658910115,45.284510202652754,565.68729148904,31.5480003356934,3.98399996757507,28.58000046014785,24.6390000979106,12.46699998776115,24.7226667404175,11.46799975633625,657,94,29,37.9101844586385,242,105,240,105,0.4236,497.05,1.29999995231628,6.19999980926514,27.7000007629395,1.9499999880790702
Dodonaea_stenophylla,0,4,W,Perennial,Eudicot,-21.957569999999997,145.93054999999998,333,20.79395833333335,22.61400000254315,13.60483356316885,51.8604879545894,449.545394604624,34.95599937438965,9.222000122070314,25.894000053405748,27.55100043614705,17.5800002415975,27.55100043614705,16.87566645940145,607,115.5,12,68.57812646733075,306.5,48,290,51,0.3504,283.35,1.39999997615814,6.59999990463257,13.5,0.899999976158142
Dodonaea_stenozyga,0,1.5,W,Perennial,Eudicot,-32.465864405000005,132.144457,125.5,19.1929583333333,17.1934999426206,12.7694997886817,49.6561850584571,462.9272714490405,29.1139993667603,3.29999995231628,25.97000062465665,12.73799999554955,21.4713331858317,22.516666809717798,11.35866663853325,289,35,13,27.177183004115747,97,48,52,91,0.21284999999999998,304.4,1.20000004768372,7.80000019073486,26.7999992370605,1.10000002384186
Dodonaea_subglandulifera,0,2,W,Perennial,Eudicot,-33.905556,139.16504,178,18.3676666666667,16.4161668668191,13.4386667807897,47.2667644637134,495.170312068406,29.507999420166,1.70000004768372,27.7720000743866,13.1300000349681,19.5049999554952,22.7280003229777,10.488666733106,315,36,16,27.8594176989673,105,52,60,95,0.2288,312,1.20000004768372,7.69999980926514,24.8999996185303,1.5
Dodonaea_tenuifolia,0,3,W,Perennial,Eudicot,-24.270505,146.654755,574,20.2905,20.996999780337,12.7011665304502,51.1981356483812,446.98439736768,32.2599983215332,7.34999990463257,25.548001289367647,25.6300001144409,15.57899995644885,25.6300001144409,14.9043331940969,597,118,19,53.992212677802755,309.5,65,309.5,66,0.36224999999999996,332.35,1.29999995231628,6.30000019073486,21.30000019073485,1.39999997615814
Dodonaea_tepperi,0,0.6,W,Perennial,Eudicot,-33.15827,135.329722,72,19.09575,16.9750000735124,11.5533329248428,50.2025005583659,409.278770538006,27.4400005340576,4.75600004196167,23.0520005226135,12.0486669540405,21.954000155131,22.1266663869222,11.6093331972758,353,53,11,49.614834984233,149,39,42,149,0.2983,388.7,1.10000002384186,7.59999990463257,36,1.60000002384186
Dodonaea_triangularis,0,3,W,Perennial,Eudicot,-27.0333,150.5666598,378,18.7679166666667,18.4699999491374,12.671333193778999,48.2461454836738,503.816821456665,30.8439998626709,4.39200019836426,26.1439998149872,24.0619999567668,12.03166687488555,24.0826667149862,11.6520000298818,661.5,97,27,43.289322905138945,259,91,259,91,0.43305,637.95,1.29999995231628,6.09999990463257,28.2999992370605,2
Dodonaea_trifida,0,1,W,Perennial,Eudicot,-34.4,119.35,76,18.1751666666667,16.2601666053136,11.1336664358775,55.677580559397,323.792322606893,25.5359992980957,5.55999994277954,19.9759993553162,13.1479998429616,20.0593331654867,20.2080000241597,12.2799998919169,414,55,17,36.2064780016643,157,58,66,149,0.3673,821.8499999999999,1.10000002384186,6.450000047683715,33.7999992370605,1.29999995231628
Dodonaea_triquetra,0,3,W,Perennial,Eudicot,-33.499362915,151.1657715,81,16.86225,17.1134998997052,8.93298617998759,46.7561409992948,368.582277809794,26.3999996185303,6.98000001907349,18.9500007629395,21.306666692098,13.123805363973,21.6254383722941,12.1605266729991,1166.5,141,50,29.0684221999048,402,178,350,219,1.0188,1714.55,1.10000002384186,5.19999980926514,55.3500003814697,2.79999995231628
Dodonaea_truncatiales,0,3,W,Perennial,Eudicot,-35.7,149.9688488,237,16.64425,15.0687256654104,9.508194297552109,47.5428329076324,378.5448121407795,24.6646661758423,4.22399997711182,19.985999584197998,19.265999635060652,10.9020002683004,19.4659999211629,10.2993333538373,892,103,44,23.5785100453365,260,150.5,256.5,167,0.8569,1574.4,1,5.19999980926514,61.2999992370605,2.59999990463257
Dodonaea_uncinata,0,1,W,Perennial,Eudicot,-19,146.0833,741,20.0053333333333,20.3281668821971,9.70833317438761,50.9142713234795,313.660794911348,29.0559997558594,9.98799991607666,19.0679998397827,23.3700002034505,16.988667011261,23.75,16.0373336474101,1006,245,12,89.3867428234862,623,42,568,58,0.6149,746.5,1.29999995231628,5.90000009536743,24,1.39999997615814
Dodonaea_vestita,0,1.5,W,Perennial,Eudicot,-25.08176,149.0583,414,19.6140833333333,19.5801665782928,12.7643333276113,48.689238175567,490.278724597764,31.931999206543,6.03999996185303,26.1240015029907,25.1353330612183,13.4226666291555,25.1353330612183,13.3559999465942,655,97,24,49.539792085599,279,79,279,79,0.4107,461.6,1.29999995231628,6.19999980926514,25.3999996185303,1.70000004768372
Dodonaea_viscosa,0,8,W,Perennial,Eudicot,-32.55,140.340655,236,18.7906666666667,17.290166631341,12.46949986120065,45.8879507435659,537.634950307684,30.1840000152588,3.36400008201599,27.4999998807907,14.7813333670298,17.869449218114198,23.9286662737528,11.0460000038147,375,50,17,28.3674798761181,131,60,90,99,0.26315,282.79999999999995,1.20000004768372,7,27.6000003814697,1.60000002384186
Doryanthes_excelsa,0,2,H,Perennial,Monocot,-33.43350048,151.1568936,146,16.8295,16.9628332058589,8.87966664632162,45.76222125794595,376.047271556442,26.360000610351598,6.83200025558472,19.30799984931945,21.2684785525004,12.8466668128967,21.4619998931885,11.8560000260671,1210,146,56,30.1286094444146,417,188,352,224,1.0766499999999999,1770.9,1.10000002384186,5.30000019073486,48.7000007629395,2.90000009536743
Doryanthes_palmeri,0,2.5,H,Perennial,Monocot,-28.4,153.27,504,17.4699166666667,17.6518333355586,8.44233330090841,47.6214657596504,336.03617090603,25.8159999847412,8.08800029754639,17.7279996871948,21.315333366394,13.8686668078105,21.4893334706624,13.1520002683004,1882.5,264.5,54,47.3118782479756,740.5,199,689,247,1.5987,1760.9,1.10000002384186,4.90000009536743,70.3499984741211,5.350000143051145
Doryphora_aromatica,0,40,W,Perennial,NA,-17.24846,145.43385,640,19.3859166666667,21.2488335371017,9.05899993578593,53.4109254143021,274.073392200402,29.3719997406006,12.0799999237061,17.1359996795654,23.3193330764771,19.9513332049052,24.3339996337891,17.5833333333333,2099,481,34,80.3757304731373,1230,112,968,195,1.23645,1389.15,1.10000002384186,5.19999980926514,56.7000007629395,3.09999990463257
Doryphora_sassafras,0,36,W,Perennial,NA,-34.3718916,150.8441162,365,16.6927083333333,15.67041672269505,8.624166985352836,45.0899267565083,363.42637775086,24.352000236511252,6.29199981689453,18.727999925613403,19.7956666946411,11.7766665617625,19.9666665395101,11.1239999135335,1323.5,164,58,26.959861868117002,444,205,381,245,1.201,1683.8,1,5.30000019073486,60.9000015258789,3.59999990463257
Dryadodaphne_trachyphloia,0,45,W,Perennial,NA,-16.5068,145.2594,1106.5,19.2005,19.8443332910538,8.41966636975606,53.5399095684648,238.426517532396,27.355999946594252,11.5319995880127,15.7239990234375,22.1293328603109,18.8106665611267,22.44699986775715,16.5873332023621,2065,397,34,80.3757304731373,1117,112,882,185,1.0145,1326.2,1.10000002384186,4.90000009536743,67.3000030517578,3.20000004768372
Dryandra_baxteri,0,2.5,W,Perennial,Eudicot,-35.0167,117.9667,30,18.0950833333333,15.6120369235675,8.793217698733017,53.1228026591732,289.831479349016,23.8050003051758,7.19250011444092,16.9200000762939,12.2837037642797,18.9183333714803,19.2141669591268,12.2772221962611,866,140,22,56.8626674168168,380,75,86,380,0.75,1997.9,1.15000003576279,5.90000009536743,53.1499996185303,2.09999990463257
Dryandra_praemorsa,0,3,W,Perennial,Eudicot,-32.5,116.3,325,19.7120833333333,15.8278334637483,11.6416662534078,48.8010267925665,477.116908347034,27.423999786377,3.44400000572205,24.159999370575,10.7660000324249,21.7180000940959,21.7820002237956,10.2833332618078,916,165,13,78.0945987222153,453,54,63,453,0.7301,846.2,1.10000002384186,6.09999990463257,56.79999923706055,2.25
Dryandra_tenuifolia,1,1,W,Perennial,Eudicot,-34.3333,117.9667,169,18.2285,15.71718508005145,10.7376666267713,52.9687256347961,336.711788678066,24.85799980163575,4.992000102996825,19.86599969863895,12.12000026305515,19.64924995104475,19.88574997584025,11.56533350547155,522,83.5,17,55.49773837881245,232,59,66,232,0.4017,1465.1,1.10000002384186,6.40000009536743,43.04999923706055,2
Drymophila_cyanocarpa,0,0.6,H,Perennial,Monocot,-41.876334255,146.69813770000002,407.5,13.98475,10.228083399434901,8.1129999756813,47.938674849825446,310.726731706461,17.94472789764405,1.24399995803833,16.701999664306648,7.1083334187666605,13.6413332621257,14.0174241065979,6.3526666661103555,1186,137,58,23.40164184263505,390,200,211,376,1.5117,1683.4,0.899999976158142,5.19999980926514,145.800003051758,4.59999990463257
Drymophila_moorei,0,0.3,H,Perennial,Monocot,-30.442706655000002,152.4469187,712,17.1185,15.4836665987968,9.47099995613098,46.2636926280807,397.821717745199,24.8719997406006,4.60799980163574,20.243999004364,19.8066668510437,11.1126668453217,20.054000377655,10.4680000940959,1519,215,42,45.0300568202159,608,171,549,201,1.2318500000000001,1638.95,1,5.19999980926514,73.20000076293945,4.59999990463257
Echinostephia_aculeata,1,NA,H,Perennial,Eudicot,-28.62,153.2239,109,17.7264166666667,18.9806667168935,8.70433338483175,47.5204998756228,349.168571246828,27.8439998626709,9.02799987792969,18.2640008926392,22.4299999872843,14.904666741689,22.9666668574015,14.1719999313354,1378,189,44,44.4148349573017,505,157,477,208,1.2347,1817.2,1.10000002384186,5.09999990463257,49.9000015258789,3
Eidothea_zoexylocarya,0,40,W,Perennial,Eudicot,-17.3833,145.77609,640,19.2686666666667,21.2356664339701,8.98466682434082,51.9224854128447,286.41891101252,29.0839996337891,11.7799997329712,17.3039999008179,23.0086663564046,20.0086665153503,24.3339996337891,17.2966666221619,3394,650,57,65.7685302821624,1635,247,1081,568,1.7909,1537.5,1.10000002384186,5.09999990463257,69.8000030517578,3.90000009536743
Elaeagnus_triflora,0,NA,W,Perennial,Eudicot,-18.0833,146,413,19.46358333333335,21.050916651884698,9.33399987220764,52.463906622219604,303.37868174992695,30.1227264404297,11.210000038147001,18.2239990234375,24.18466679255165,18.9006668726603,24.4306662877401,16.90366697311405,1529,376,30,80.5873513264574,914,108,806,125.5,1.0902,1482.3,1.10000002384186,5.40000009536743,50.5499992370605,2.79999995231628
Elatostema_reticulatum,0,1,H,Perennial,Eudicot,-28.975,151.4707,606,17.4699166666667,16.2338334123294,9.40333326657613,47.2186618109309,381.527966478971,25.8159999847412,5.66800022125244,20.1480005979538,20.654666741689,12.1080001195272,20.8506665229797,11.4260000387828,1332,180,44,44.962129693147,495,160,463,189,1.0634,1569.9,1.10000002384186,5.30000019073486,61.2999992370605,3.90000009536743
Elatostema_stipitatum,0,0.3,H,Perennial,Eudicot,-28.35,153.1333,504,17.5251666666667,17.4429999391238,8.8829999367396,47.5813705766529,361.208096942294,26.0440006256104,6.61600017547607,18.923999786377,21.315333366394,13.1986667315165,21.4893334706624,12.3766671021779,1665,234,48,46.1020360653287,645,187,626,211,1.2828,1711,1.10000002384186,5.30000019073486,63.2999992370605,4.69999980926514
Elattostachys_megalantha,0,10,W,Perennial,Eudicot,-17.2568,145.6761,648,19.57904166666665,21.3050000270208,9.30733323097229,52.9789009326824,277.405081732747,29.3479995727539,11.7799997329712,17.5679998397827,23.264666398366302,20.0813336372375,24.3059997558594,17.4946668942769,1841.5,408.5,32.5,83.4336059138265,1028,124,901,157,1.586,1512,1.10000002384186,5.30000019073486,47.5999984741211,2.70000004768372
Elattostachys_microcarpa,0,10,W,Perennial,Eudicot,-16.47347,145.3428,446,19.597,22.9631666739782,8.40166680018107,53.2365306749582,250.714800607146,30.0799999237061,15.1999998092651,15.5960006713867,24.9926662445068,20.9933331807454,25.3546667098999,19.9473331769307,1746,398,21,99.3780022480872,1086,71,896,87,1.32465,1340.3,1.20000004768372,5.40000009536743,43.649999618530245,2.20000004768372
Elattostachys_nervosa,0,12,W,Perennial,Eudicot,-28.6133816,152.7025734,397,17.57304166666665,17.6518333355586,10.1464998324712,48.4708606961732,390.26526325820953,27.1919994354248,6.27400016784668,21.051999568939202,21.781666596730552,13.3306667407354,22.1086667378743,12.5456666549047,1282,185,41,46.1309107011184,509,150.5,497,175,0.96625,1627,1.10000002384186,5.5,52.95000076293945,4.09999990463257
Elattostachys_xylocarpa,0,10,W,Perennial,Eudicot,-26.815435,151.7969,236,18.3420833333333,19.2731665968895,10.9680001934369,49.4334708465798,394.008326367747,29.9249992370605,7.25600004196167,21.9879989624023,24.2406663894653,14.3226668834686,24.2406663894653,13.8146665891012,932,152,30,47.8492841577721,407,102,407,118,0.6002,1102.85,1.20000004768372,6,37.2999992370605,2.40000009536743
Endiandra_acuminata,0,30,W,Perennial,NA,-16.9833,145.6167,439,19.545,22.6091667016347,8.08666682243347,52.3939229514112,253.280379195089,30.003999710083,14.1639995574951,15.4120006561279,24.9193331400553,20.5786668459574,25.3280000686646,19.2199997901917,2071,470,32,91.2532202739993,1190,112,960,127,1.4266,1497.1,1.10000002384186,5.19999980926514,53.25,2.59999990463257
Endiandra_anthropophagorum,0,8,W,Perennial,NA,-17.29013,145.91655,159,19.4795833333333,23.562583287557,8.14861114819845,52.1789428781217,278.135414161546,30.707833290100098,14.9320001602173,15.7399997711182,25.4210001627604,20.7766669591268,26.401000022888198,20.0379999478658,3856,776,94,71.7059342377988,1960,352,1439,474,2.7312,1584.1,1.10000002384186,5.19999980926514,65.6999969482422,3.79999995231628
Endiandra_bellendenkerana,0,15,W,Perennial,NA,-17.3,145.9156,181,19.4795833333333,23.120833158493,8.70800002415975,52.7885570717002,282.769109900076,31.1599998474121,14.1280002593994,16.4959993362427,25.0273329416911,21.1233334541321,26.3733329772949,18.9713331858317,3856,776,101,71.1343518243262,1960,378,1439,515,2.7411,1584.1,1.10000002384186,5.19999980926514,65.6999969482422,3.79999995231628
Endiandra_bessaphila,0,35,W,Perennial,NA,-17.336714999999998,145.5214,708,19.31075,20.9824998776118,9.636166731516521,52.9431172929933,279.32302073029155,29.011999130249,11.3039999008179,18.1759991645813,23.0086663564046,18.8106665611267,24.0740003585815,17.0593333244324,2065,416,38,78.215878813044,1135,131,882,255,1.0502500000000001,1409.6,1.10000002384186,5.09999990463257,54.6499996185303,3.09999990463257
Endiandra_collinsii,0,15,W,Perennial,NA,-13.7167,143.31779,458,19.5050833333333,23.855166554451,9.11833294232686,59.6749548539017,182.156703502276,31.007999420166,15.7279996871948,15.1199998855591,25.4326667785645,21.7079997062683,25.7353331247966,21.2873333295186,1691,368,10,99.2067555856438,1035,42,694,51,0.8338,967.4,1.20000004768372,5.30000019073486,41.7000007629395,1.89999997615814
